,0,1,document,corpus,clusters
9976,7.8269553,23.8962,Klimakterium.txt,de.Wiki,0
9977,-10.022692,36.70592,Klinefelter-Syndrom.txt,de.Wiki,0
9978,63.158253,38.963898,Klinodaktylie.txt,de.Wiki,5
9979,2.5355334,33.34919,Klippel-Feil-Syndrom.txt,de.Wiki,0
9980,2.550028,26.347702,Klippel-Trénaunay-Weber-Syndrom.txt,de.Wiki,0
9981,15.8592205,19.085735,Klitorisadhäsion.txt,de.Wiki,0
9982,27.235289,13.977038,Klitorishypertrophie.txt,de.Wiki,0
9983,33.271275,12.343485,Kloakenekstrophie.txt,de.Wiki,0
9984,25.572285,10.629651,Klumphand.txt,de.Wiki,0
9985,-17.02168,39.557728,Kniegelenksarthrose.txt,de.Wiki,0
9986,29.74004,17.624132,Kniest-Dysplasie.txt,de.Wiki,0
9987,41.38162,9.569791,Knobloch-Syndrom.txt,de.Wiki,0
9988,11.7224865,28.225739,Knochenbruch.txt,de.Wiki,0
9989,-4.9945507,35.123734,Knochenmetastase.txt,de.Wiki,0
9990,10.33876,26.907578,Knochennekrose.txt,de.Wiki,0
9991,25.315157,15.15134,Knochentumor.txt,de.Wiki,0
9992,17.946705,17.434093,Knochenzyste.txt,de.Wiki,0
9993,34.08712,4.570336,Koagulopathie.txt,de.Wiki,0
9994,30.960722,12.4481325,Kocher-Debré-Semelaigne-Syndrom.txt,de.Wiki,0
9995,41.329777,6.2396684,Koenen-Tumor.txt,de.Wiki,0
9996,-16.217972,39.52627,Kohlenstoffmonoxidintoxikation.txt,de.Wiki,0
9997,45.313164,6.5274453,Kohlschütter-Tönz-Syndrom.txt,de.Wiki,0
9998,34.249798,4.454074,Koilonychie.txt,de.Wiki,0
9999,17.16166,15.162159,Kokarde (Medizin).txt,de.Wiki,0
10000,21.966604,15.103054,Kokzidioidomykose.txt,de.Wiki,0
10001,-10.509637,35.06945,Kokzygodynie.txt,de.Wiki,0
10002,10.146097,14.910945,Kolik.txt,de.Wiki,0
10003,28.882748,8.405571,Kollagenose.txt,de.Wiki,0
10004,25.69715,16.67126,Kolloidzyste.txt,de.Wiki,0
10005,21.037455,18.2572,Kolobom.txt,de.Wiki,0
10006,38.52908,15.246681,Kolonatresie.txt,de.Wiki,0
10007,3.7415988,28.644064,Kolorektales Karzinom.txt,de.Wiki,0
10008,7.6683645,31.115217,Kolpitis.txt,de.Wiki,0
10009,44.193207,5.895985,Kolpozephalie.txt,de.Wiki,0
10010,20.288136,19.848747,Koma.txt,de.Wiki,0
10011,-21.089378,39.473984,Komplette Androgenresistenz.txt,de.Wiki,0
10012,11.807437,20.187128,Komplexe posttraumatische Belastungsstörung.txt,de.Wiki,0
10013,5.665034,28.192766,Komplexes regionales Schmerzsyndrom.txt,de.Wiki,0
10014,41.26778,15.593237,Kongenitale Dyserythropoetische Anämie.txt,de.Wiki,0
10015,41.435364,15.638542,Kongenitale Klavikulapseudarthrose.txt,de.Wiki,0
10016,48.572475,2.9806173,Kongenitale Kontrakturale Arachnodaktylie.txt,de.Wiki,0
10017,17.293442,20.135664,Kongenitale Leberfibrose.txt,de.Wiki,0
10018,35.783554,22.046654,Kongenitale Muskeldystrophie Typ Ullrich.txt,de.Wiki,0
10019,-3.5975564,25.756102,Kongenitale Muskeldystrophie-Dystroglykanopathie mit mentaler Retardierung Typ B1.txt,de.Wiki,0
10020,-15.565802,34.095585,Kongenitale Muskeldystrophie.txt,de.Wiki,0
10021,46.91438,16.274748,Kongenitale Myopathie.txt,de.Wiki,0
10022,46.64969,8.3751,Kongenitale Nebennierenhyperplasie durch 11-beta-Hydroxylase-Mangel.txt,de.Wiki,0
10023,43.4909,14.22649,Kongenitale Nebennierenhyperplasie durch 17-alpha-Hydroxylase-Mangel.txt,de.Wiki,0
10024,44.581024,9.154155,Kongenitale Nebennierenhyperplasie durch 3-beta-Hydroxysteroid-Dehydrogenase-Mangel.txt,de.Wiki,0
10025,45.329018,6.288141,Kongenitale Nebennierenhyperplasie.txt,de.Wiki,0
10026,45.953465,8.753633,Kongenitale Onychodysplasie.txt,de.Wiki,0
10027,38.456154,18.85103,Kongenitale Radiuskopfluxation.txt,de.Wiki,0
10028,42.58413,10.983249,Kongenitale Spondyloepiphysäre Dysplasie.txt,de.Wiki,0
10029,39.478725,12.439303,Kongenitale Stroma-Hornhautdystrophie.txt,de.Wiki,0
10030,26.962717,20.539816,Kongenitale Tibiapseudarthrose.txt,de.Wiki,0
10031,46.635033,13.9598675,Kongenitale generalisierte Hypertrichose.txt,de.Wiki,0
10032,29.327494,15.099736,Kongenitale hereditäre Endotheldystrophie.txt,de.Wiki,0
10033,42.691944,6.00359,Kongenitale ichthyosiforme Erythrodermie.txt,de.Wiki,0
10034,42.020073,12.09443,Kongenitale lipoide Nebennierenhyperplasie durch STAR-Mangel.txt,de.Wiki,0
10035,44.50085,7.6913443,Kongenitale retikuläre ichthyosiforme Erythrodermie.txt,de.Wiki,0
10036,-12.5227165,29.989388,Kongenitaler Hyperinsulinismus.txt,de.Wiki,0
10037,0.6389512,29.386894,Kongenitaler Nävus.txt,de.Wiki,0
10038,12.152937,28.391108,Kongenitales Megakolon.txt,de.Wiki,0
10039,29.907389,16.529419,Kongenitales lobäres Emphysem.txt,de.Wiki,0
10040,30.319422,10.726138,Kongenitales myasthenes Syndrom.txt,de.Wiki,0
10041,38.532864,18.072283,Konigsmark-Hollander-Berlin-Syndrom.txt,de.Wiki,0
10042,2.5821168,35.89867,Konjunktivitis.txt,de.Wiki,0
10043,18.793512,15.314939,Konnatale Hyperekplexie.txt,de.Wiki,0
10044,27.3614,27.672821,Kontaktblutung.txt,de.Wiki,0
10045,14.300462,30.264263,Kontraktur.txt,de.Wiki,0
10046,-11.818344,34.78262,Kontrastmittelinduzierte akute Nierenschädigung.txt,de.Wiki,0
10047,-11.51086,30.4942,Konvergenz (Auge).txt,de.Wiki,0
10048,7.287447,28.77702,Konversionsstörung.txt,de.Wiki,0
10049,-20.836397,44.35525,Konzentrische Sklerose Baló.txt,de.Wiki,0
10050,12.392754,28.1974,Kopf-Hals-Karzinom.txt,de.Wiki,0
10051,48.920765,4.2189283,Kopfhaut-Ohr-Mamillen-Syndrom.txt,de.Wiki,0
10052,19.993464,17.168924,Kopfschmerz.txt,de.Wiki,0
10053,10.048039,15.743007,Koprostase.txt,de.Wiki,0
10054,5.0223584,26.231146,Koro (Psychologie).txt,de.Wiki,0
10055,-11.924143,37.446804,Koronare Herzkrankheit.txt,de.Wiki,0
10056,-26.109425,62.900654,Koronarthrombose.txt,de.Wiki,0
10057,2.0974543,21.503544,Korrigierte Transposition der großen Arterien.txt,de.Wiki,0
10058,12.031202,19.191418,Korsakow-Syndrom.txt,de.Wiki,0
10059,-8.409169,33.96139,Kortikobasale Degeneration.txt,de.Wiki,0
10060,52.608154,5.568287,Kosaki-Großwuchssyndrom.txt,de.Wiki,0
10061,-6.517373,40.395554,Kotstein.txt,de.Wiki,0
10062,49.802704,8.102858,Koussef-Syndrom.txt,de.Wiki,0
10063,41.587097,15.73018,Kowarski-Syndrom.txt,de.Wiki,0
10064,37.81643,16.728613,Krallenzehe.txt,de.Wiki,0
10065,10.555912,23.390722,Krampfader.txt,de.Wiki,0
10066,51.27464,5.003244,Kranio-Osteoarthropathie.txt,de.Wiki,0
10067,49.83245,4.5594735,Kranio-fronto-nasale Dysplasie.txt,de.Wiki,0
10068,32.625477,17.57608,Kraniodiaphysäre Dysplasie.txt,de.Wiki,0
10069,46.555504,10.45278,Kranioektodermale Dysplasie.txt,de.Wiki,0
10070,-15.494832,41.95622,Kraniofaziale Fehlbildung.txt,de.Wiki,0
10071,24.779552,23.74185,Kraniomandibuläre Dysfunktion.txt,de.Wiki,0
10072,36.51286,19.63948,Kraniometaphysäre Dysplasie.txt,de.Wiki,0
10073,-4.138961,34.736023,Kraniopharyngeom.txt,de.Wiki,0
10074,45.167145,7.5953927,Kraniotelenzephale Dysplasie.txt,de.Wiki,0
10075,10.637649,19.020206,Krankheit.txt,de.Wiki,0
10076,-1.2522215,36.358723,Kreatin-Transporter-Defekt.txt,de.Wiki,0
10077,-3.4172504,32.645233,Krebs (Medizin).txt,de.Wiki,0
10078,9.418548,27.815012,Kreislaufstillstand.txt,de.Wiki,0
10079,1.8163265,27.380083,Kretinismus.txt,de.Wiki,0
10080,-16.97514,38.762447,Kreuzbandriss.txt,de.Wiki,0
10081,14.996963,20.283966,Krim-Kongo-Fieber.txt,de.Wiki,0
10082,50.037224,1.7386343,Krukenberg-Tumor.txt,de.Wiki,0
10083,-15.701476,43.168903,Kryptokokkose.txt,de.Wiki,0
10084,-16.935703,45.5086,Kryptosporidiose.txt,de.Wiki,0
10085,-15.49395,44.415928,Krätze.txt,de.Wiki,0
10086,49.638256,7.22236,Kufor-Rakeb-Syndrom.txt,de.Wiki,0
10087,41.57947,7.997163,Kugeltalus.txt,de.Wiki,0
10088,11.082953,20.533405,Kugelzellenanämie.txt,de.Wiki,0
10089,9.0941,20.798523,Kuhpocken.txt,de.Wiki,0
10090,8.826272,31.200174,Kulturschock.txt,de.Wiki,0
10091,-17.300615,39.97662,Kupfermangel.txt,de.Wiki,0
10092,-8.231902,43.595,Kupfervergiftung.txt,de.Wiki,0
10093,13.244511,22.97767,Kuru (Krankheit).txt,de.Wiki,0
10094,1.6319569,31.501694,Kurzdarmsyndrom.txt,de.Wiki,0
10095,49.036427,2.891519,Kurzripp-Polydaktylie-Syndrom IV Typ Yang.txt,de.Wiki,0
10096,48.993465,12.447564,Kurzripp-Polydaktylie-Syndrome.txt,de.Wiki,0
10097,-18.156244,37.684727,Kurzsichtigkeit.txt,de.Wiki,0
10098,-7.669423,33.570713,Kutane leukozytoklastische Angiitis.txt,de.Wiki,0
10099,8.844294,16.070663,Kutanes Lymphom.txt,de.Wiki,0
10100,-9.665219,39.25725,Kwashiorkor.txt,de.Wiki,0
10101,23.929705,13.075613,Kyasanur-Wald-Fieber.txt,de.Wiki,0
10102,-15.453994,39.988075,Kynophobie.txt,de.Wiki,0
10103,-3.4278476,32.56729,Kyphose.txt,de.Wiki,0
10104,-13.437751,33.876987,Kälte-Nässe-Schaden der Hände oder Füße.txt,de.Wiki,0
10105,13.466368,29.759878,Käsewäscherlunge.txt,de.Wiki,0
10106,31.59737,23.233173,L1CAM-Syndrom.txt,de.Wiki,0
10107,-13.353845,35.559902,LADA.txt,de.Wiki,0
10108,48.38379,7.580876,LADD-Syndrom.txt,de.Wiki,0
10109,43.925095,6.7897673,LCAT-Mangel.txt,de.Wiki,0
10110,33.217358,12.096544,LEOPARD-Syndrom.txt,de.Wiki,0
10111,28.787037,8.908592,La Crosse-Enzephalitis.txt,de.Wiki,0
10112,-1.7591057,27.381859,Lageanomalie des Hodens.txt,de.Wiki,0
10113,-10.293764,38.481144,Lagophthalmus.txt,de.Wiki,0
10114,26.022886,25.92662,Laktatazidose.txt,de.Wiki,0
10115,-4.3167377,31.972782,Laktoseintoleranz.txt,de.Wiki,0
10116,23.47475,26.483517,Lallen.txt,de.Wiki,0
10117,-9.289942,33.048946,Lambert-Eaton-Rooke-Syndrom.txt,de.Wiki,0
10118,41.449997,6.81675,Lamelläre Ichthyose.txt,de.Wiki,0
10119,-0.96544516,42.593796,Lance-Adams-Syndrom.txt,de.Wiki,0
10120,-0.3765026,39.270454,Landau-Kleffner-Syndrom.txt,de.Wiki,0
10121,24.14274,21.767887,Langerhans-Zell-Histiozytose.txt,de.Wiki,0
10122,27.521637,11.671123,Laron-Syndrom.txt,de.Wiki,0
10123,-6.908834,41.1463,Larsen-Johansson-Krankheit.txt,de.Wiki,0
10124,36.973404,18.740574,Larsen-Syndrom.txt,de.Wiki,0
10125,-6.494159,41.604073,Larva migrans cutanea.txt,de.Wiki,0
10126,22.45345,16.242855,Larvierte Depression.txt,de.Wiki,0
10127,-10.128327,32.735294,Laryngitis gastrica.txt,de.Wiki,0
10128,-1.1251543,34.90374,Laryngitis.txt,de.Wiki,0
10129,-8.244814,29.742697,Laryngomalazie.txt,de.Wiki,0
10130,-7.02712,41.425896,Laryngopharyngitis.txt,de.Wiki,0
10131,-10.992479,32.532585,Laryngozele.txt,de.Wiki,0
10132,37.77922,19.005753,Larynxatresie.txt,de.Wiki,0
10133,36.68066,14.685605,Larynxspalt.txt,de.Wiki,0
10134,-8.463232,43.039486,Larynxödem.txt,de.Wiki,0
10135,-4.7787347,36.299194,Lassafieber.txt,de.Wiki,0
10136,5.115213,38.64785,Latah.txt,de.Wiki,0
10137,-0.79192907,23.825497,Laterale Mittelgesichtsfraktur.txt,de.Wiki,0
10138,8.033238,32.553173,Lathyrismus.txt,de.Wiki,0
10139,29.80526,18.008268,Laurence-Moon-Biedl-Bardet-Syndrom.txt,de.Wiki,0
10140,27.766447,25.877367,Lawrence-Syndrom.txt,de.Wiki,0
10141,-8.45837,35.008675,Laxantienabusus.txt,de.Wiki,0
10142,31.459095,24.461323,Lazerationsektropium.txt,de.Wiki,0
10143,38.88146,13.191861,Le-Marec-Syndrom.txt,de.Wiki,0
10144,12.748366,28.276691,Lebensmittelvergiftung.txt,de.Wiki,0
10145,0.8340166,26.270752,Leberabszess.txt,de.Wiki,0
10146,-9.111546,27.621672,Leberfleck.txt,de.Wiki,0
10147,-13.3985815,30.831158,Leberhämangiom.txt,de.Wiki,0
10148,21.06655,22.352262,Leberkrebs.txt,de.Wiki,0
10149,11.116249,36.855095,Lebermetastase.txt,de.Wiki,0
10150,5.4788685,38.590935,Lebersche Kongenitale Amaurose.txt,de.Wiki,0
10151,0.52476573,33.652966,Lebersche Optikusatrophie.txt,de.Wiki,0
10152,10.1010475,26.884079,Leberversagen.txt,de.Wiki,0
10153,11.475937,22.635708,Leberzellkarzinom.txt,de.Wiki,0
10154,-3.131498,33.428585,Leberzirrhose.txt,de.Wiki,0
10155,29.850834,11.117184,Leberzyste.txt,de.Wiki,0
10156,17.642967,13.036615,Leichte kognitive Beeinträchtigung.txt,de.Wiki,0
10157,34.577477,13.423057,Leichtketten-Speicherkrankheit.txt,de.Wiki,0
10158,11.460036,37.03743,Leigh-Syndrom.txt,de.Wiki,0
10159,-2.3758192,28.907038,Leiomyosarkom.txt,de.Wiki,0
10160,-2.9494047,30.820097,Leishmaniose.txt,de.Wiki,0
10161,-8.441731,31.876017,Leistenbruch.txt,de.Wiki,0
10162,31.353786,23.540348,Leistenzerrung.txt,de.Wiki,0
10163,-13.206984,34.61322,Lennox-Gastaut-Syndrom.txt,de.Wiki,0
10164,8.636934,17.986296,Lentigo.txt,de.Wiki,0
10165,48.66469,8.74074,Lenz-Majewski-Syndrom.txt,de.Wiki,0
10166,48.498493,10.695005,Lenz-Syndrom.txt,de.Wiki,0
10167,7.3704867,23.565962,Lepra.txt,de.Wiki,0
10168,45.336246,16.50931,Leprechaunismus.txt,de.Wiki,0
10169,24.508572,11.935025,Leptospirose.txt,de.Wiki,0
10170,10.219196,29.214857,Leriche-Syndrom.txt,de.Wiki,0
10171,2.040274,32.79072,Lermoyez-Syndrom.txt,de.Wiki,0
10172,-7.420363,29.624804,Lernbehinderung.txt,de.Wiki,0
10173,22.32793,26.203415,Lernstörung.txt,de.Wiki,0
10174,16.074339,21.516764,Lesch-Nyhan-Syndrom.txt,de.Wiki,0
10175,28.600822,26.537827,Leschke-Syndrom.txt,de.Wiki,0
10176,-13.240599,37.77529,Lese- und Rechtschreibstörung.txt,de.Wiki,0
10177,-3.0301507,39.451786,Leser-Trélat-Syndrom.txt,de.Wiki,0
10178,9.863522,38.023705,Lethargie.txt,de.Wiki,0
10179,44.201164,5.6305466,Leukenzephalopathie.txt,de.Wiki,0
10180,36.065804,3.5907655,Leukodystrophie.txt,de.Wiki,0
10181,4.7744684,58.033257,Leukoplakie.txt,de.Wiki,1
10182,45.860813,7.202118,Leukozytenadhäsionsdefekt Typ II.txt,de.Wiki,0
10183,42.167084,6.670915,Leukozytenadhäsionsdefekt.txt,de.Wiki,0
10184,-7.1145396,29.730272,Leukozythämie.txt,de.Wiki,0
10185,3.6543868,28.187727,Leukämie.txt,de.Wiki,0
10186,11.807284,32.74619,Lewy-Körper-Demenz.txt,de.Wiki,0
10187,2.6912067,37.962315,Libman-Sacks-Endokarditis.txt,de.Wiki,0
10188,47.197437,16.544218,Lichen myxoedematosus.txt,de.Wiki,0
10189,25.00531,8.530407,Lichen pilaris.txt,de.Wiki,0
10190,-12.705415,45.414192,Lichen planopilaris.txt,de.Wiki,0
10191,10.592036,23.127083,Lichen planus mucosae.txt,de.Wiki,0
10192,41.644623,10.697832,Lichen ruber moniliformis.txt,de.Wiki,0
10193,7.9375625,32.47971,Lichen ruber planus.txt,de.Wiki,0
10194,-3.7622468,37.89386,Lichen sclerosus.txt,de.Wiki,0
10195,-14.893801,33.155293,Lichen simplex chronicus.txt,de.Wiki,0
10196,37.307236,15.505295,Lichen striatus.txt,de.Wiki,0
10197,7.631812,35.659355,Lichtscheu.txt,de.Wiki,0
10198,-1.7307162,25.73863,Liddle-Syndrom.txt,de.Wiki,0
10199,52.288055,3.8930051,Liebenberg-Syndrom.txt,de.Wiki,0
10200,52.665047,4.4571705,Limb-Mammary-Syndrom.txt,de.Wiki,0
10201,25.727543,13.368497,Limbische Enzephalitis.txt,de.Wiki,0
10202,34.870605,19.752266,Lindsay-Burn-Syndrom.txt,de.Wiki,0
10203,6.027759,37.069572,Lineare IgA-Dermatose.txt,de.Wiki,0
10204,29.398485,23.970522,Lingua geographica.txt,de.Wiki,0
10205,13.704031,26.428286,Lingua plicata.txt,de.Wiki,0
10206,10.2091675,34.467907,Linksanteriorer Hemiblock.txt,de.Wiki,0
10207,-10.502366,30.494982,Linksposteriorer Hemiblock.txt,de.Wiki,0
10208,10.818849,32.832497,Linksschenkelblock.txt,de.Wiki,0
10209,27.205774,11.913373,Linksventrikuläre Hypertrophie.txt,de.Wiki,0
10210,-10.2362385,35.63308,Linse (Auge).txt,de.Wiki,0
10211,-2.626839,41.554848,Linsenluxation.txt,de.Wiki,0
10212,16.730482,32.216217,Lipoblastom.txt,de.Wiki,0
10213,37.168118,18.168964,Lipodystrophie Typ Berardinelli.txt,de.Wiki,0
10214,9.592021,29.411556,Lipodystrophie.txt,de.Wiki,0
10215,-7.119133,37.308548,Lipogranulom.txt,de.Wiki,0
10216,-0.3784483,36.072266,Lipohypertrophie.txt,de.Wiki,0
10217,-14.908719,39.895535,Lipom.txt,de.Wiki,0
10218,10.101963,15.777329,Lipomastie.txt,de.Wiki,0
10219,24.061935,23.011955,Lipomatose.txt,de.Wiki,0
10220,15.819357,31.217096,Lipomatosis dolorosa.txt,de.Wiki,0
10221,38.009754,5.9875855,Lipomeningomyelozele.txt,de.Wiki,0
10222,-5.3997736,28.226755,Liposarkom.txt,de.Wiki,0
10223,9.214,23.77055,Lippen-Kiefer-Gaumenspalte.txt,de.Wiki,0
10224,27.39704,6.968162,Lipämie.txt,de.Wiki,0
10225,11.502338,19.82788,Lipödem.txt,de.Wiki,0
10226,47.949448,10.650669,Lisch epitheliale Hornhautdystrophie.txt,de.Wiki,0
10227,32.204952,23.444166,Lisker-Garcia-Ramos-Syndrom.txt,de.Wiki,0
10228,10.089342,16.419258,Lispeln.txt,de.Wiki,0
10229,22.989082,18.805943,Lissenzephalie.txt,de.Wiki,0
10230,-7.191295,35.816654,Listeriose.txt,de.Wiki,0
10231,-16.923977,40.39893,Littoralzellangiom.txt,de.Wiki,0
10232,10.496676,39.402115,Livedo racemosa.txt,de.Wiki,0
10233,33.69258,17.301022,Livedo reticularis.txt,de.Wiki,0
10234,-9.066249,33.976967,Livedovaskulopathie.txt,de.Wiki,0
10235,-4.1800375,24.304878,Lobuläres Karzinom in situ.txt,de.Wiki,0
10236,-15.11005,35.73669,Locked-in-Syndrom.txt,de.Wiki,0
10237,48.37307,2.6516376,Loeys-Dietz-Syndrom.txt,de.Wiki,0
10238,-1.0274962,25.364859,Loge-de-Guyon-Syndrom.txt,de.Wiki,0
10239,16.673012,26.789486,Loiasis.txt,de.Wiki,0
10240,-25.176477,21.974936,Lokalinfektion.txt,de.Wiki,-1
10241,4.001783,29.941957,Long COVID.txt,de.Wiki,0
10242,1.4045103,30.194418,Louis-Bar-Syndrom.txt,de.Wiki,0
10243,4.5780964,32.461365,Louping Ill.txt,de.Wiki,0
10244,26.385191,13.845496,Lowe-Syndrom.txt,de.Wiki,0
10245,-6.4254766,38.482723,Lower Urinary Tract Symptoms.txt,de.Wiki,0
10246,27.67753,13.901907,Lown-Ganong-Levine-Syndrom.txt,de.Wiki,0
10247,27.936928,27.141642,Lubani-al-Saleh-Teebi-Syndrom.txt,de.Wiki,0
10248,-17.415792,42.90106,Luftembolie.txt,de.Wiki,0
10249,41.41055,4.6608458,Luftröhrenkrebs.txt,de.Wiki,0
10250,25.394388,18.824192,Lujan-Fryns-Syndrom.txt,de.Wiki,0
10251,19.307661,19.175184,Lunatummalazie.txt,de.Wiki,0
10252,34.617867,23.596344,Lundberg-Syndrom.txt,de.Wiki,0
10253,-9.362684,35.463516,Lungenembolie.txt,de.Wiki,0
10254,12.66385,17.761904,Lungenemphysem.txt,de.Wiki,0
10255,18.416342,17.467001,Lungenentzündung.txt,de.Wiki,0
10256,23.744802,26.80431,Lungenfehlbildung.txt,de.Wiki,0
10257,20.956942,22.351206,Lungenfibrose.txt,de.Wiki,0
10258,25.970495,13.899542,Lungengangrän.txt,de.Wiki,0
10259,33.691025,17.693802,Lungenhypoplasie.txt,de.Wiki,0
10260,24.800436,24.547552,Lungenkontusion.txt,de.Wiki,0
10261,-12.689847,42.543278,Lungenmetastase.txt,de.Wiki,0
10262,46.928104,17.726185,Lungentumor.txt,de.Wiki,0
10263,-20.149729,43.056957,Lungenvenenfehlmündung.txt,de.Wiki,0
10264,1.8858181,28.84259,Lungenventilation.txt,de.Wiki,0
10265,-8.208671,30.854431,Lungenödem.txt,de.Wiki,0
10266,-7.58884,33.43177,Lupus erythematodes.txt,de.Wiki,0
10267,25.167408,15.251049,Lupus pernio.txt,de.Wiki,0
10268,-0.96449,26.88671,Luxation.txt,de.Wiki,0
10269,-2.0764616,39.433865,Lyell-Syndrom.txt,de.Wiki,0
10270,12.850115,29.593515,Lyme-Arthritis.txt,de.Wiki,0
10271,-11.937692,37.97612,Lyme-Borreliose.txt,de.Wiki,0
10272,24.135214,9.979306,Lymphadenitis mesenterialis.txt,de.Wiki,0
10273,46.663532,17.55751,Lymphadenopathie.txt,de.Wiki,0
10274,37.230415,18.736176,Lymphangiektasie.txt,de.Wiki,0
10275,-18.30041,42.00749,Lymphangioleiomyomatose.txt,de.Wiki,0
10276,12.779971,24.824839,Lymphangiom.txt,de.Wiki,0
10277,-1.5587769,34.98799,Lymphangiomatosis.txt,de.Wiki,0
10278,3.5984635,22.33738,Lymphangiosis carcinomatosa.txt,de.Wiki,0
10279,-20.62806,41.58648,Lymphangitis.txt,de.Wiki,0
10280,-19.828968,45.686253,Lymphfistel.txt,de.Wiki,0
10281,-23.489098,44.04467,Lymphogene Metastasierung.txt,de.Wiki,0
10282,10.7034,26.616034,Lymphogranuloma venereum.txt,de.Wiki,0
10283,21.99786,14.936172,Lymphom.txt,de.Wiki,0
10284,-4.6054606,41.336742,Lymphomatoide Papulose.txt,de.Wiki,0
10285,40.01229,17.900322,Lymphopenie.txt,de.Wiki,0
10286,32.26858,10.615785,Lymphoproliferatives Syndrom.txt,de.Wiki,0
10287,-19.204082,42.611504,Lymphozele.txt,de.Wiki,0
10288,15.024718,19.110714,Lymphozytäre Choriomeningitis.txt,de.Wiki,0
10289,-21.194323,42.925476,Lymphzyste.txt,de.Wiki,0
10290,-8.394476,38.643944,Lymphödem.txt,de.Wiki,0
10291,16.909061,13.541672,Lähmung.txt,de.Wiki,0
10292,8.843462,22.40729,Lärmschwerhörigkeit.txt,de.Wiki,0
10293,11.3397045,19.69721,Läuferknie.txt,de.Wiki,0
10294,40.30693,19.313448,Löffler-Syndrom.txt,de.Wiki,0
10295,25.102358,23.884014,Löfgren-Syndrom.txt,de.Wiki,0
10296,52.630367,5.380097,MACOM-Syndrom.txt,de.Wiki,0
10297,-0.6738908,30.041176,MAGIC-Syndrom.txt,de.Wiki,0
10298,9.404127,29.58582,MALT-Lymphom.txt,de.Wiki,0
10299,37.65839,20.005047,MEAK.txt,de.Wiki,0
10300,37.931664,15.420014,MEDNIK-Syndrom.txt,de.Wiki,0
10301,46.11177,7.2640753,MEHMO-Syndrom.txt,de.Wiki,0
10302,42.047626,13.284751,MEND-Syndrom.txt,de.Wiki,0
10303,26.722666,10.339776,MERRF-Syndrom.txt,de.Wiki,0
10304,-4.065567,30.125603,MERS-CoV.txt,de.Wiki,0
10305,-15.4472885,38.836853,MEWDS.txt,de.Wiki,0
10306,50.201294,7.0286446,MICPCH-Syndrom.txt,de.Wiki,0
10307,45.882694,8.349871,MIDAS-Syndrom.txt,de.Wiki,0
10308,16.240238,19.879679,MIS-C.txt,de.Wiki,0
10309,49.395676,6.6922917,MLASA.txt,de.Wiki,0
10310,49.291946,5.263137,MMEP-Syndrom.txt,de.Wiki,0
10311,36.521225,17.908714,MNGIE-Syndrom.txt,de.Wiki,0
10312,48.18804,11.611038,MOBA-Syndrom.txt,de.Wiki,0
10313,48.90362,4.341109,MOMO-Syndrom.txt,de.Wiki,0
10314,44.520763,8.937523,MONA-Spektrum.txt,de.Wiki,0
10315,49.85429,5.11045,MPPH-Syndrom.txt,de.Wiki,0
10316,14.747647,13.875435,MRGN.txt,de.Wiki,0
10317,42.057453,12.429689,MULIBREY-Kleinwuchs.txt,de.Wiki,0
10318,9.434049,31.144844,MUTYH-assoziierte Polyposis.txt,de.Wiki,0
10319,43.347183,8.441225,Mabry-Syndrom.txt,de.Wiki,0
10320,23.972652,7.7305155,Macrogenitosomia praecox.txt,de.Wiki,0
10321,7.9532948,16.946918,Madarosis.txt,de.Wiki,0
10322,-18.105446,37.971043,Madelung-Deformität.txt,de.Wiki,0
10323,30.061785,17.255375,Maffucci-Syndrom.txt,de.Wiki,0
10324,11.070687,38.024746,Magenblutung.txt,de.Wiki,0
10325,24.186949,11.904415,Magendurchbruch.txt,de.Wiki,0
10326,21.81893,18.717052,Magenerkrankung.txt,de.Wiki,0
10327,3.949674,31.46582,Magengeschwür.txt,de.Wiki,0
10328,-12.460762,39.604,Magenkarzinom.txt,de.Wiki,0
10329,-1.2515011,58.926228,Magenkrampf.txt,de.Wiki,1
10330,5.6307955,31.427998,Magenlähmung.txt,de.Wiki,0
10331,24.480835,23.102297,Magenvolvulus.txt,de.Wiki,0
10332,34.742924,7.0175037,Magnesiummangel.txt,de.Wiki,0
10333,11.888444,30.223318,Maisonneuve-Fraktur.txt,de.Wiki,0
10334,44.77075,9.87434,Majeed-Syndrom.txt,de.Wiki,0
10335,44.609406,8.928227,Majewski-Syndrom.txt,de.Wiki,0
10336,38.222614,13.212388,Makrodaktylie.txt,de.Wiki,0
10337,40.55363,21.89825,Makroglossie.txt,de.Wiki,0
10338,9.964259,39.142723,Makrohämaturie.txt,de.Wiki,0
10339,45.92543,5.996205,Makropenis.txt,de.Wiki,0
10340,33.614307,15.2730875,Makrophthalmie.txt,de.Wiki,0
10341,34.59928,7.4368887,Makrosomie.txt,de.Wiki,0
10342,48.395473,3.3478327,Makrostomie.txt,de.Wiki,0
10343,43.808357,14.844774,Makrothrombozytopenie mit Mitralklappeninsuffizienz.txt,de.Wiki,0
10344,45.71883,1.8597126,Makrothrombozytopenie.txt,de.Wiki,0
10345,8.741376,22.03687,Makrozephalie.txt,de.Wiki,0
10346,2.191983,28.321045,Makuladegeneration.txt,de.Wiki,0
10347,49.27033,6.225199,Makuläre Hornhautdystrophie.txt,de.Wiki,0
10348,30.640657,12.220993,Makuläre Teleangiektasie.txt,de.Wiki,0
